gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,champ1,champ2,champ3,champ4,champ5
TREU/1000720180,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720180?gameHash=a831ab5d90bf92f4,TCL,2015,Summer,0,2015-05-17 12:08:01,1,5.08,200,Red,team,,,HWA Gaming,oe:team:47980e0bc08d56ec5a4274f07016ab5,,53.0,36.0,11.0,,,1961,1,27,8,60,27,8,5,2,0,0,1,,,,0.8261,1.0709,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,,,2,0,99102,3032.1877,,2929.9031,0.0,105,3.2126,24,0.7343,14,0,0.0,61468,41319,1264.2223,,56015,0.239413,,714,104,92,12,25.028,13998,17484,229,12917,16340,242,1081,1144,-13,4,2,1,1,0,4,21686,27806,395,21101,26997,415,585,809,-20,6,6,2,2,2,6,106,100,65,137,4
TREU/1000720180,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720180?gameHash=a831ab5d90bf92f4,TCL,2015,Summer,0,2015-05-17 12:08:01,1,5.08,100,Blue,team,,,NumberOne Esports,oe:team:ec45c1d412e89b59d0b013eab4af15e,,19.0,75.0,71.0,,,1961,0,8,27,16,8,27,0,0,0,0,0,,,,0.2448,1.0709,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,,,0,2,59313,1814.7782,,4037.6237,0.0,76,2.3253,22,0.6731,9,0,0.0,46216,26067,797.5625,,44038,-0.239413,,722,121,119,2,25.793,12917,16340,242,13998,17484,229,-1081,-1144,13,1,0,4,4,2,1,21101,26997,415,21686,27806,395,-585,-809,20,2,2,6,6,6,2,40,37,56,70,84
TREU/1000720187,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720187?gameHash=ba22475d66b0fbe0,TCL,2015,Summer,0,2015-05-17 13:12:48,1,5.08,200,Red,team,,,Oyun Hizmetleri,oe:team:ef73b0c8f0ee92631adf7cb11ebe12d,,130.0,36.0,37.0,,,2241,1,23,11,65,23,11,4,1,0,0,1,,,,0.6158,0.8835,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,9.0,4.0,1.0,1.0,,,1,0,79221,2121.0442,,2414.6452,0.0,94,2.5167,27,0.7229,13,0,0.0,70514,47705,1277.2423,,60705,0.168655,,915,159,135,24,28.755,13816,14598,235,12554,13577,208,1262,1021,27,1,3,0,0,0,1,21565,24365,386,19533,24574,377,2032,-209,9,2,6,1,1,3,2,75,109,11,70,4
TREU/1000720187,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720187?gameHash=ba22475d66b0fbe0,TCL,2015,Summer,0,2015-05-17 13:12:48,1,5.08,100,Blue,team,,,ATLAS eSports Team,oe:team:575f4ac938f0343c3e0f26bbacfe063,,65.0,80.0,50.0,,,2241,0,10,23,26,10,23,1,1,0,0,0,,,,0.2677,0.8835,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,4.0,9.0,0.0,0.0,,,0,1,51451,1377.5368,,3040.5087,0.0,94,2.5167,19,0.5087,10,0,0.0,55230,32421,868.0321,,51263,-0.168655,,842,156,142,14,26.7202,12554,13577,208,13816,14598,235,-1262,-1021,-27,0,0,1,1,3,0,19533,24574,377,21565,24365,386,-2032,209,-9,1,3,2,2,6,1,40,100,19,53,84
TREU/1000730141,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000730141?gameHash=0d5a02fab327a60c,TCL,2015,Summer,0,2015-05-17 14:16:06,1,5.08,200,Red,team,,,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,,65.0,100.0,40.0,,,1865,1,13,7,39,13,7,1,0,0,0,0,,,,0.4182,0.6434,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,,,1,0,56928,1831.4638,,1908.3539,0.0,88,2.8311,28,0.9008,13,0,0.0,52325,33088,1064.4933,,46990,0.194384,,793,99,77,22,28.6971,13489,17645,287,13031,16968,229,458,677,58,0,0,1,1,1,0,20275,25642,414,20174,25325,352,101,317,62,1,1,3,3,6,1,19,89,91,53,130
TREU/1000730141,complete,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000730141?gameHash=0d5a02fab327a60c,TCL,2015,Summer,0,2015-05-17 14:16:06,1,5.08,100,Blue,team,,,Team Turquality,oe:team:c33c60aabef5b74d45d8c5750d74da5,,1.0,106.0,75.0,,,1865,0,7,13,17,7,13,0,0,0,0,1,,,,0.2252,0.6434,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,,,0,1,36920,1187.7748,,2427.6676,0.0,77,2.4772,28,0.9008,8,0,0.0,41571,22334,718.5201,,38665,-0.194384,,641,94,91,3,23.6461,13031,16968,229,13489,17645,287,-458,-677,-58,1,1,0,0,0,1,20174,25325,352,20275,25642,414,-101,-317,-62,3,6,1,1,1,3,36,37,71,118,84
TRKR1/600085,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600085?gameHash=be2d41460ace9b23,OGN,2015,Summer,0,2015-05-20 08:02:05,1,5.08,200,Red,team,,,NaJin e-mFire,oe:team:0bad133adf0b0d75b82191b60e3d624,,130.0,53.0,158.0,,,2824,1,24,19,57,24,19,4,1,0,0,1,,,,0.5099,0.9136,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,6.0,0.0,0.0,,,3,0,123635,2626.8059,,3818.4561,0.0,145,3.0807,41,0.8711,19,0,0.0,77661,49313,1047.7266,,73652,0.0417062,,994,135,111,24,23.9873,14319,18177,265,13322,17472,261,997,705,4,3,1,0,0,0,3,22734,29531,449,20434,29300,426,2300,231,23,5,2,1,1,0,5,75,37,56,139,4
TRKR1/600085,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600085?gameHash=be2d41460ace9b23,OGN,2015,Summer,0,2015-05-20 08:02:05,1,5.08,100,Blue,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,11.0,19.0,71.0,,,2824,0,19,24,63,19,24,2,0,0,0,0,,,,0.4037,0.9136,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,6.0,10.0,1.0,1.0,,,0,3,141060,2997.0255,,3612.9816,0.0,145,3.0807,45,0.9561,17,0,0.0,74544,46196,981.5014,,70643,-0.0417062,,1045,166,145,21,25.7295,13322,17472,261,14319,18177,265,-997,-705,-4,0,0,3,3,1,0,20434,29300,426,22734,29531,449,-2300,-231,-23,1,0,5,5,2,1,36,100,65,70,45
TRKR1/600086,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600086?gameHash=66ac3b465e2b5fb3,OGN,2015,Summer,0,2015-05-20 09:12:45,2,5.08,200,Red,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,53.0,11.0,65.0,,,2483,1,16,13,40,16,13,2,0,0,0,1,,,,0.3866,0.7008,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,8.0,4.0,1.0,1.0,,,1,0,86440,2088.7636,,2807.3862,0.0,129,3.1172,53,1.2807,17,0,0.0,72146,47038,1136.6412,,63231,0.0454171,,1058,166,143,23,29.5771,15304,19346,306,13647,17561,292,1657,1785,14,2,2,0,0,0,2,23423,30297,480,20741,28201,474,2682,2096,6,3,3,1,1,0,3,75,28,1,70,7
TRKR1/600086,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600086?gameHash=66ac3b465e2b5fb3,OGN,2015,Summer,0,2015-05-20 09:12:45,2,5.08,100,Blue,team,,,NaJin e-mFire,oe:team:0bad133adf0b0d75b82191b60e3d624,,40.0,130.0,158.0,,,2483,0,13,16,34,13,16,0,0,0,0,0,,,,0.3141,0.7008,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,,,0,1,78701,1901.7559,,2903.2461,0.0,132,3.1897,47,1.1357,23,0,0.0,63858,38750,936.3673,,60423,-0.0454171,,1038,163,155,8,29.0213,13647,17561,292,15304,19346,306,-1657,-1785,-14,0,0,2,2,2,0,20741,28201,474,23423,30297,480,-2682,-2096,-6,1,0,3,3,3,1,36,37,19,21,4
TRKR1/600089,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600089?gameHash=58c572e9c1723e02,OGN,2015,Summer,0,2015-05-20 10:17:55,3,5.08,100,Blue,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,11.0,37.0,4.0,,,2071,1,20,14,57,20,14,3,0,0,0,0,,,,0.5794,0.985,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,,,1,0,74981,2172.3129,,2954.4858,0.0,96,2.7813,36,1.043,13,0,0.0,60721,39527,1145.1569,,51913,0.0603872,,788,125,109,16,26.451,13467,16538,248,13754,16331,244,-287,207,4,2,0,2,2,3,2,20496,27871,427,21252,28124,446,-756,-253,-19,2,0,2,2,3,2,75,46,158,21,80
TRKR1/600089,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600089?gameHash=58c572e9c1723e02,OGN,2015,Summer,0,2015-05-20 10:17:55,3,5.08,200,Red,team,,,NaJin e-mFire,oe:team:0bad133adf0b0d75b82191b60e3d624,,28.0,100.0,53.0,,,2071,0,14,20,29,14,20,0,0,0,0,1,,,,0.4056,0.985,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,,,0,1,69134,2002.9165,,2825.8812,0.0,112,3.2448,38,1.1009,16,0,0.0,50890,29696,860.338,,48870,-0.0603872,,750,117,111,6,25.1183,13754,16331,244,13467,16538,248,287,-207,-4,2,3,2,2,0,2,21252,28124,446,20496,27871,427,756,253,19,2,3,2,2,0,2,36,109,65,70,130
TRTW/220179,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220179?gameHash=1cc735c3a764104f,LMS,2015,Summer,0,2015-05-20 10:25:42,1,5.08,100,Blue,team,,,Midnight Sun Esports,oe:team:13cc0048846a92bc721899580fe666c,,53.0,137.0,36.0,,,2046,1,23,4,68,23,4,3,1,0,0,1,,,,0.6745,0.7918,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,9.0,3.0,1.0,1.0,,,1,0,72565,2128.0059,,2605.132,0.0,105,3.0792,27,0.7918,13,0,0.0,68344,47387,1389.6481,,62238,0.329092,,888,177,132,45,31.2317,13655,18197,278,13476,17864,280,179,333,-2,0,0,0,0,0,0,20894,29561,471,20324,28343,457,570,1218,14,0,0,0,0,0,0,40,109,71,70,130
TRTW/220179,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220179?gameHash=1cc735c3a764104f,LMS,2015,Summer,0,2015-05-20 10:25:42,1,5.08,200,Red,team,,,Logitech G Snipers,oe:team:451c3e722d7502dddcb89644aaa9fa8,,56.0,11.0,100.0,,,2046,0,4,23,7,4,23,0,0,0,0,0,,,,0.1173,0.7918,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,,,0,1,49851,1461.9062,,2736.7449,0.0,79,2.3167,23,0.6745,12,0,0.0,47632,26675,782.2581,,44650,-0.329092,,871,99,92,7,28.4457,13476,17864,280,13655,18197,278,-179,-333,2,0,0,0,0,0,0,20324,28343,457,20894,29561,471,-570,-1218,-14,0,0,0,0,0,0,75,37,65,118,84
TRKR1/600094,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600094?gameHash=5c9258fe3e26185c,OGN,2015,Summer,0,2015-05-20 11:14:24,1,5.08,100,Blue,team,,,Samsung Galaxy,oe:team:3b84bb916852d07609c83d1ce91c1a9,,65.0,37.0,109.0,,,1963,1,12,8,30,12,8,1,0,0,0,1,,,,0.3668,0.6113,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,,,2,0,56862,1738.0132,,2090.7081,0.0,140,4.2792,36,1.1004,24,0,0.0,56829,36661,1120.5604,,47918,0.042497,,742,134,104,30,26.7753,13019,16393,246,12825,16448,248,194,-55,-2,0,0,0,0,0,0,23025,26673,387,20428,26964,395,2597,-291,-8,4,11,3,3,6,4,40,89,11,70,45
TRKR1/600094,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600094?gameHash=5c9258fe3e26185c,OGN,2015,Summer,0,2015-05-20 11:14:24,1,5.08,200,Red,team,,,SBENU Korea,oe:team:14b278a98a1b9727523f77e7d6c759e,,19.0,100.0,53.0,,,1963,0,8,12,24,8,12,0,0,0,0,0,,,,0.2445,0.6113,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,,,0,2,36791,1124.5339,,2390.8304,0.0,100,3.0565,39,1.1921,16,0,0.0,46553,26385,806.4697,,45924,-0.042497,,725,106,89,17,25.3999,12825,16448,248,13019,16393,246,-194,55,2,0,0,0,0,0,0,20428,26964,395,23025,26673,387,-2597,291,8,3,6,4,4,11,3,75,66,32,118,84
TRTW/220182,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220182?gameHash=e2c0208b1cec14bd,LMS,2015,Summer,0,2015-05-20 11:29:31,2,5.08,100,Blue,team,,,Logitech G Snipers,oe:team:451c3e722d7502dddcb89644aaa9fa8,,56.0,100.0,11.0,,,2688,1,11,7,27,11,7,1,0,0,0,1,,,,0.2455,0.4018,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,4.0,1.0,1.0,,,2,0,83506,1863.9732,,2271.0268,0.0,132,2.9464,43,0.9598,17,0,0.0,73646,46590,1039.9554,,69283,0.0970542,,1144,192,163,29,29.8214,13556,16166,252,12221,14828,214,1335,1338,38,0,0,0,0,0,0,21099,26799,424,19949,25692,387,1150,1107,37,0,0,0,0,0,0,40,37,19,50,4
TRTW/220182,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220182?gameHash=e2c0208b1cec14bd,LMS,2015,Summer,0,2015-05-20 11:29:31,2,5.08,200,Red,team,,,Midnight Sun Esports,oe:team:13cc0048846a92bc721899580fe666c,,53.0,137.0,65.0,,,2688,0,7,11,17,7,11,0,0,0,0,0,,,,0.1563,0.4018,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,,,0,2,57440,1282.1429,,2865.2679,0.0,129,2.8795,58,1.2946,18,0,0.0,66507,39451,880.6027,,62870,-0.0970542,,1107,185,163,22,28.8393,12221,14828,214,13556,16166,252,-1335,-1338,-38,0,0,0,0,0,0,19949,25692,387,21099,26799,424,-1150,-1107,-37,0,0,0,0,0,0,36,109,146,118,71
TRKR1/600106,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600106?gameHash=68df9790b5b83982,OGN,2015,Summer,0,2015-05-20 12:23:01,2,5.08,200,Red,team,,,Samsung Galaxy,oe:team:3b84bb916852d07609c83d1ce91c1a9,,53.0,134.0,11.0,,,2102,1,14,5,29,14,5,0,0,0,0,1,,,,0.3996,0.5138,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,,,2,0,78255,2233.7298,,2689.0961,0.0,117,3.3397,42,1.1989,17,0,0.0,61763,40274,1149.5909,,57375,0.281652,,979,143,109,34,32.0266,13975,18073,303,12987,17434,268,988,639,35,0,0,0,0,0,0,22166,29104,491,20055,27869,440,2111,1235,51,1,0,1,1,2,1,36,100,71,50,130
TRKR1/600106,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/600106?gameHash=68df9790b5b83982,OGN,2015,Summer,0,2015-05-20 12:23:01,2,5.08,100,Blue,team,,,SBENU Korea,oe:team:14b278a98a1b9727523f77e7d6c759e,,40.0,19.0,65.0,,,2102,0,4,14,8,4,14,0,0,0,0,0,,,,0.1142,0.5138,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,,0,2,51897,1481.3606,,2736.6508,0.0,106,3.0257,30,0.8563,13,0,0.0,44847,23358,666.7364,,43210,-0.281652,,826,111,107,4,26.746,12987,17434,268,13975,18073,303,-988,-639,-35,0,0,0,0,0,0,20055,27869,440,22166,29104,491,-2111,-1235,-51,1,2,1,1,0,1,75,37,160,70,4
TRTW/220183,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220183?gameHash=6a90fd63f0505afd,LMS,2015,Summer,0,2015-05-20 12:34:30,1,5.08,200,Red,team,,,Hong Kong Esports,oe:team:f6916bcaf8f0e2930832c306d5476a3,,137.0,75.0,37.0,,,2187,1,20,3,60,20,3,4,1,0,0,1,,,,0.5487,0.631,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2,0,82091,2252.1536,,1811.8519,0.0,155,4.2524,45,1.2346,16,0,0.0,70053,47757,1310.2058,,64200,0.325876,,906,177,127,50,29.7119,13559,17587,277,13376,17076,282,183,511,-5,0,0,0,0,0,0,24380,28361,417,20644,26878,457,3736,1483,-40,4,11,0,0,0,4,36,46,11,50,130
TRTW/220183,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220183?gameHash=6a90fd63f0505afd,LMS,2015,Summer,0,2015-05-20 12:34:30,1,5.08,100,Blue,team,,,Assassin Sniper,oe:team:db208c945c7ac69939930168c326666,,89.0,109.0,100.0,,,2187,0,3,20,8,3,20,0,0,0,0,0,,,,0.0823,0.631,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,,,0,2,36664,1005.8711,,2877.8875,0.0,109,2.9904,27,0.7407,17,0,0.0,48100,25804,707.9287,,46210,-0.325876,,866,125,120,5,27.1879,13376,17076,282,13559,17587,277,-183,-511,5,0,0,0,0,0,0,20644,26878,457,24380,28361,417,-3736,-1483,40,0,0,4,4,11,0,40,84,55,53,4
TRTW/220194,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220194?gameHash=80824af624cd95e8,LMS,2015,Summer,0,2015-05-20 13:59:42,2,5.08,200,Red,team,,,Assassin Sniper,oe:team:db208c945c7ac69939930168c326666,,53.0,130.0,65.0,,,3039,1,29,17,89,29,17,3,1,0,0,0,,,,0.5726,0.8885,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,3.0,0.0,0.0,11.0,3.0,1.0,1.0,,,5,0,158520,3129.7137,,3176.308,0.0,177,3.4946,70,1.382,27,0,0.0,88747,58357,1152.1619,,83577,0.151634,,1027,190,148,42,24.0276,13283,15546,229,13780,16000,258,-497,-454,-29,0,0,0,0,0,0,21662,25657,379,22133,25595,394,-471,62,-15,3,9,3,3,5,3,146,109,11,50,45
TRTW/220194,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220194?gameHash=80824af624cd95e8,LMS,2015,Summer,0,2015-05-20 13:59:42,2,5.08,100,Blue,team,,,Hong Kong Esports,oe:team:f6916bcaf8f0e2930832c306d5476a3,,137.0,75.0,100.0,,,3039,0,16,29,36,16,29,2,0,0,0,1,,,,0.3159,0.8885,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,3.0,1.0,3.0,11.0,0.0,0.0,,,0,5,119411,2357.5716,,3851.234,0.0,178,3.5143,59,1.1649,24,0,0.0,75195,44805,884.6002,,71797,-0.151634,,1091,195,167,28,25.3899,13780,16000,258,13283,15546,229,497,454,29,0,0,0,0,0,0,22133,25595,394,21662,25657,379,471,-62,15,3,5,3,3,9,3,36,37,20,118,4
TRKR1/610150,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610150?gameHash=9b90fa8ccb5a43db,OGN,2015,Summer,0,2015-05-21 04:54:52,1,5.08,200,Red,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,11.0,53.0,115.0,,,2118,1,16,7,48,16,7,2,0,0,0,0,,,,0.4533,0.6516,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,,,3,0,89510,2535.6941,,3789.4334,0.0,118,3.3428,29,0.8215,20,0,0.0,65729,44088,1248.9518,,59968,0.212984,,931,158,118,40,30.8499,14993,18288,279,13859,16835,274,1134,1453,5,3,9,1,1,2,3,22416,29199,455,21602,28974,464,814,225,-9,4,11,2,2,3,4,40,37,146,118,130
TRKR1/610150,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610150?gameHash=9b90fa8ccb5a43db,OGN,2015,Summer,0,2015-05-21 04:54:52,1,5.08,100,Blue,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,158.0,36.0,65.0,,,2118,0,7,16,18,7,16,1,0,0,0,1,,,,0.1983,0.6516,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,3.0,11.0,1.0,1.0,,,0,3,89958,2548.3853,,3361.728,0.0,82,2.3229,42,1.1898,22,0,0.0,52614,30973,877.4221,,48425,-0.212984,,910,131,126,5,29.4901,13859,16835,274,14993,18288,279,-1134,-1453,-5,1,2,3,3,9,1,21602,28974,464,22416,29199,455,-814,-225,9,2,3,4,4,11,2,75,100,160,139,84
TRKR1/610154,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610154?gameHash=4346ccdf03eb2095,OGN,2015,Summer,0,2015-05-21 06:09:06,2,5.08,200,Red,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,158.0,36.0,53.0,,,1486,1,22,4,57,22,4,3,0,0,0,1,,,,0.8883,1.0498,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,,,0,0,62854,2537.8466,,2455.3163,0.0,62,2.5034,16,0.646,12,0,0.0,46971,31334,1265.1682,,42227,0.390535,,595,95,64,31,27.86,13772,17834,286,13877,18165,294,-105,-331,-8,0,0,0,0,0,0,24288,28936,431,20273,26250,422,4015,2686,9,4,9,2,2,4,4,106,109,48,118,130
TRKR1/610154,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610154?gameHash=4346ccdf03eb2095,OGN,2015,Summer,0,2015-05-21 06:09:06,2,5.08,100,Blue,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,37.0,11.0,115.0,,,1486,0,4,22,7,4,22,0,0,0,0,0,,,,0.1615,1.0498,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,,,0,0,38995,1574.4953,,3208.8694,0.0,52,2.0996,15,0.6057,12,0,0.0,32433,16796,678.1696,,28430,-0.390535,,555,65,62,3,25.0336,13877,18165,294,13772,17834,286,105,331,8,0,0,0,0,0,0,20273,26250,422,24288,28936,431,-4015,-2686,-9,2,4,4,4,9,2,75,28,65,29,4
TRKR1/610155,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610155?gameHash=001a1f289e3bab22,OGN,2015,Summer,0,2015-05-21 06:50:16,3,5.08,200,Red,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,158.0,36.0,53.0,,,2170,1,23,10,56,23,10,5,0,0,0,1,,,,0.6359,0.9124,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,7.0,3.0,1.0,1.0,,,1,0,91966,2542.8387,,2704.5899,0.0,113,3.1244,61,1.6866,23,0,0.0,62846,40711,1125.6498,,52360,0.0309727,,913,130,112,18,28.8387,14676,17361,250,13678,17321,242,998,40,8,4,5,2,2,1,4,22809,27863,420,21608,28390,401,1201,-527,19,7,10,4,4,6,7,106,109,19,50,130
TRKR1/610155,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/610155?gameHash=001a1f289e3bab22,OGN,2015,Summer,0,2015-05-21 06:50:16,3,5.08,100,Blue,team,,,Rebels Anarchy,oe:team:05e27fbd83768ba717ef966c8824e66,,11.0,115.0,48.0,,,2170,0,10,23,24,10,23,0,0,0,0,0,,,,0.2765,0.9124,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,,,0,1,67277,1860.1935,,3448.0369,0.0,135,3.7327,46,1.2719,20,0,0.0,53893,31758,878.1014,,50763,-0.0309727,,800,153,135,18,26.3502,13678,17321,242,14676,17361,250,-998,-40,-8,2,1,4,4,5,2,21608,28390,401,22809,27863,420,-1201,527,-19,4,6,7,7,10,4,40,37,146,118,80
